title,case,year,source,citations no.
Rodock v. Pommier,221 So. 3d 70 - La: Supreme Court,2017,https://scholar.google.com/scholar_case?case=13092465868274312633&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
US v. Camberos-Villapuda,"832 F. 3d 948 - Court of Appeals, 8th Circuit",2016,https://scholar.google.com/scholar_case?case=15312684384442643032&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
Simon v. Nw. Univ.,"2017 WL 467677 ",2017,,13
Commonwealth v. Cassino,"474 Mass. 85, 48 NE 3d 27 - Mass: Supreme Judicial Court",2016,https://scholar.google.com/scholar_case?case=5339873158449955984&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
"Crabtree v. Angie's List, Inc.","2017 WL 413242 ",2017,,13
Biser v. Mfrs. and Traders Trust Co.,"211 F. Supp. 3d 845 - Dist. Court, SD West Virginia",2016,https://scholar.google.com/scholar_case?case=11212543062076201871&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
Ashbourne v. Hansberry,"245 F. Supp. 3d 99 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=131452893438179761&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
People v. Cutts,"62 Misc. 3d 411, 88 NYS 3d 332, 2018 NY Slip… - NY: Supreme…",2018,https://scholar.google.com/scholar_case?case=9653201958021752100&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
State v. Hi Ta Lar,"908 NW 2d 181, 2018 SD 18 - SD: Supreme Court",2018,https://scholar.google.com/scholar_case?case=10779510923218926865&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
Coleman v. County of Suffolk,"174 F. Supp. 3d 747 - Dist. Court, ED New York",2016,https://scholar.google.com/scholar_case?case=10263471687887345602&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,13
US v. Schram,"901 F. 3d 1042 - Court of Appeals, 9th Circuit",2018,https://scholar.google.com/scholar_case?case=14028793756425582310&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Krakauer v. Dish Network LLC,"168 F. Supp. 3d 843 - Dist. Court, MD North Carolina",2016,https://scholar.google.com/scholar_case?case=16114424872280790021&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Powell v. IRS,"255 F. Supp. 3d 33 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=3709930340610714215&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Students & Parents for Privacy v. US Dep't of Educ.,"2017 WL 6629520 ",2017,,12
Brennan v. PROSECUTOR'S OFFICE,"185 A. 3d 202, 233 NJ 330 - NJ: Supreme Court",2018,https://scholar.google.com/scholar_case?case=5667042968369386706&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
MATTER OF McFADDEN v. Fonda,"148 AD 3d 1430, 50 NYS 3d 605, 2017 NY… - NY: Appellate Div…",2017,https://scholar.google.com/scholar_case?case=4722481196234506114&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Gray v. Royal,"181 F. Supp. 3d 1238 - Dist. Court, SD Georgia",2016,https://scholar.google.com/scholar_case?case=16479058431449866880&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Kearns v. FAA,"312 F. Supp. 3d 97 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=3269185588408942396&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
People v. Barbee,"923 NW 2d 601, 325 Mich. App. 1 - Mich: Court of Appeals",2018,https://scholar.google.com/scholar_case?case=4349953044975071999&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Reproductive Health Services v. Strange,"204 F. Supp. 3d 1300 - Dist. Court, MD Alabama",2016,https://scholar.google.com/scholar_case?case=3820483729464839899&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
BUTLER SCHOOL DIST. v. PA FOR UNION REFORM,172 A. 3d 1173 - Pa: Commonwealth Court,2017,https://scholar.google.com/scholar_case?case=18120083462460307881&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
DHS v. Pennsylvanians for Union Reform,154 A. 3d 431 - Pa: Commonwealth Court,2017,https://scholar.google.com/scholar_case?case=15224459369872225326&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
State v. Hoover,"402 P. 3d 1224, 2017 MT 236, 388 Mont. 533 - Mont: Supreme…",2017,https://scholar.google.com/scholar_case?case=10760297950142455666&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Hickman v. State,81 NE 3d 1083 - Ind: Court of Appeals,2017,https://scholar.google.com/scholar_case?case=10570385115572519621&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
US v. Lewis,"869 F. 3d 460 - Court of Appeals, 6th Circuit",2017,https://scholar.google.com/scholar_case?case=17715675192825090113&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Giuffre v. Maxwell,"325 F. Supp. 3d 428 - Dist. Court, SD New York",2018,https://scholar.google.com/scholar_case?case=8380997578634045448&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
United States v. Farrell,"2016 WL 705197 ",2016,,12
"EEOC v. Orion Energy Systems, Inc.","208 F. Supp. 3d 989 - Dist. Court, ED Wisconsin",2016,https://scholar.google.com/scholar_case?case=8354334939057217767&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
US v. Johnson,"191 F. Supp. 3d 363 - Dist. Court, MD Pennsylvania",2016,https://scholar.google.com/scholar_case?case=543347687305155782&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
State v. Ballard,"874 NW 2d 61, 2016 ND 8 - ND: Supreme Court",2016,https://scholar.google.com/scholar_case?case=13999034336485543305&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Commonwealth v. Smith,"172 A. 3d 26, 2017 PA Super 318 - Pa: Superior Court",2017,https://scholar.google.com/scholar_case?case=4867631805373849620&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
In re Anthem Data Breach Litig,"2016 WL 589760 ",2016,,12
R v. Mills,"2017 NLCA 12 ",2017,,12
Hohman v. Eadie,"894 F. 3d 776 - Court of Appeals, 6th Circuit",2018,https://scholar.google.com/scholar_case?case=8062938316109308336&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
MATTER OF ZHUO,"53 Misc. 3d 1121, 42 NYS 3d 530, 2016 NY… - NY: Surrogate's Court…",2016,https://scholar.google.com/scholar_case?case=17881956991015864012&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
Doe v. UNUM LIFE INS. CO. OF AMERICA,"164 F. Supp. 3d 1140 - Dist. Court, ND California",2016,https://scholar.google.com/scholar_case?case=4203729028207458095&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,12
State v. Worsham,"227 So. 3d 602 - Fla: Dist. Court of Appeals, 4th Dist.",2017,https://scholar.google.com/scholar_case?case=16961571033846080358&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Barry v. Freshour,"905 F. 3d 912 - Court of Appeals, 5th Circuit",2018,https://scholar.google.com/scholar_case?case=4098233249602085474&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Harrison v. Federal Bureau of Prisons,"248 F. Supp. 3d 172 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=11903079284984677618&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Fett v. Medical Bd. of California,"245 Cal. App. 4th 211, 199 Cal. Rptr. 3d… - Cal: Court of Appeal, 2nd…",2016,https://scholar.google.com/scholar_case?case=5084422449784847391&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
State v. Kane,"169 A. 3d 762, 2017 VT 36 - Vt: Supreme Court",2017,https://scholar.google.com/scholar_case?case=1170414329034024404&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
US v. Loera,"333 F. Supp. 3d 172 - Dist. Court, ED New York",2018,https://scholar.google.com/scholar_case?case=2719929456895177243&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
State v. Conley,"415 P. 3d 473, 2018 MT 83, 391 Mont. 164 - Mont: Supreme Court",2018,https://scholar.google.com/scholar_case?case=4630219600637683579&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Freeman v. MedStar Health Inc.,"187 F. Supp. 3d 19 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=8723205152108100650&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Turpin v. Ray,"319 F. Supp. 3d 191 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=16832557786852541373&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Commonwealth v. Johnson,"91 Mass. App. Ct. 296, 75 NE 3d 51 - Mass: Appeals Court",2017,https://scholar.google.com/scholar_case?case=64690728051215736&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Property of People v. US DEPT. OF JUSTICE,"310 F. Supp. 3d 57 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=7246679387428863162&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
United States v. Allen,"720 F. App'x 254 ",2018,,11
"Gem Financial Service, Inc. v. City of New York","298 F. Supp. 3d 464 - Dist. Court, ED New York",2018,https://scholar.google.com/scholar_case?case=6796162215320726176&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Flock v. US Dept. of Transp.,"840 F. 3d 49 - Court of Appeals, 1st Circuit",2016,https://scholar.google.com/scholar_case?case=6543371504754598938&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
House v. US DEPT. OF JUSTICE,"197 F. Supp. 3d 192 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=14592838824138233432&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Temple v. Best Rate Holdings LLC,"360 F. Supp. 3d 1289 - Dist. Court, MD Florida",2018,https://scholar.google.com/scholar_case?case=6706090001865888779&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Commonwealth v. Katona,"191 A. 3d 8, 2018 PA Super 166 - Pa: Superior Court",2018,https://scholar.google.com/scholar_case?case=1816331060051745490&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
PROVIDENCE JOUR. v. Dept. of Public Safety,136 A. 3d 1168 - RI: Supreme Court,2016,https://scholar.google.com/scholar_case?case=15723681222748566605&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Commonwealth v. Kurtz,"172 A. 3d 1153, 2017 PA Super 336 - Pa: Superior Court",2017,https://scholar.google.com/scholar_case?case=7085876698588017505&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
US v. Long,"870 F. 3d 792 - Court of Appeals, 8th Circuit",2017,https://scholar.google.com/scholar_case?case=11391936938299036058&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
State v. KC,"207 So. 3d 951 - Fla: Dist. Court of Appeals, 4th Dist.",2016,https://scholar.google.com/scholar_case?case=2048794744568260230&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
EASTON AREA SCHOOL DIST. v. Miller,191 A. 3d 75 - Pa: Commonwealth Court,2018,https://scholar.google.com/scholar_case?case=3493025011008588596&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
US v. Mendez,"240 F. Supp. 3d 1005 - Dist. Court, D. Arizona",2017,https://scholar.google.com/scholar_case?case=1127695644347989462&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
US v. Coles,"264 F. Supp. 3d 667 - Dist. Court, MD Pennsylvania",2017,https://scholar.google.com/scholar_case?case=9467619288142841778&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
US v. Morgan,"842 F. 3d 1070 - Court of Appeals, 8th Circuit",2016,https://scholar.google.com/scholar_case?case=13338033795886432710&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
"Saunders v. Dyck O'Neal, Inc.","319 F. Supp. 3d 907 - Dist. Court, WD Michigan",2018,https://scholar.google.com/scholar_case?case=8204174020337806344&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Schmidt v. Stassi,"250 F. Supp. 3d 99 - Dist. Court, ED Louisiana",2017,https://scholar.google.com/scholar_case?case=5000420492368800990&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Anenkova v. Van Ru Credit Corp.,"201 F. Supp. 3d 631 - Dist. Court, ED Pennsylvania",2016,https://scholar.google.com/scholar_case?case=3801567481636577519&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,11
Electronic Privacy Information Center v. US DEA,"266 F. Supp. 3d 162 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=15893937677344280991&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Hill,"789 SE 2d 317, 338 Ga. App. 57 - Ga: Court of Appeals",2016,https://scholar.google.com/scholar_case?case=723639195888097990&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Williams,"485 SW 3d 797 - Mo: Court of Appeals, Western Dist.",2016,https://scholar.google.com/scholar_case?case=1005608957039564917&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
"Perrill v. Equifax Information Services, LLC","205 F. Supp. 3d 869 - Dist. Court, WD Texas",2016,https://scholar.google.com/scholar_case?case=2966819111018823352&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Traft v. Commonwealth,539 SW 3d 647 - Ky: Supreme Court,2018,https://scholar.google.com/scholar_case?case=10199583091389486309&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
In re Facebook Biometric Info. Privacy Litig,"2018 WL 1794295 ",2018,,10
State v. Houghtaling,"163 A. 3d 563, 326 Conn. 330 - Conn: Supreme Court",2017,https://scholar.google.com/scholar_case?case=14242771546959160433&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Edstrom,901 NW 2d 455 - Minn: Court of Appeals,2017,https://scholar.google.com/scholar_case?case=13375985899862141082&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
"Bradix v. Advance Stores Company, Inc.","226 So. 3d 523 - La: Court of Appeals, 4th Circuit",2017,https://scholar.google.com/scholar_case?case=11552689623318078351&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Stanfield,554 SW 3d 1 - Tenn: Supreme Court,2018,https://scholar.google.com/scholar_case?case=15221116370212573842&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Eisert v. State,102 NE 3d 330 - Ind: Court of Appeals,2018,https://scholar.google.com/scholar_case?case=18092541510613541143&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Edelman v. SEC,"302 F. Supp. 3d 421 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=17886071084895915780&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
US v. Brixen,"908 F. 3d 276 - Court of Appeals, 7th Circuit",2018,https://scholar.google.com/scholar_case?case=7823443611847241502&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Blair v. State,62 NE 3d 424 - Ind: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=12877621552971369811&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Burke v. Fed. Nat'l Mortg. Ass'n,"2016 WL 4249496 ",2016,,10
Woodward v. City of Tucson,"870 F. 3d 1154 - Court of Appeals, 9th Circuit",2017,https://scholar.google.com/scholar_case?case=6756221077745978869&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Williams,"521 SW 3d 689 - Mo: Court of Appeals, Eastern Dist., 4th Div.",2017,https://scholar.google.com/scholar_case?case=17647375153496800113&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
"Sandusky Wellness Center, LLC v. MEDTOX SCIENTIFIC","250 F. Supp. 3d 354 - Dist. Court, Minnesota",2017,https://scholar.google.com/scholar_case?case=11707294589308076304&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
US v. Apodaca,"251 F. Supp. 3d 1 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=7057536424551997634&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
"IN RE GRAND JURY SUBPOENA, NO. 16-03-217","875 F. 3d 1179 - Court of Appeals, 9th Circuit",2017,https://scholar.google.com/scholar_case?case=6772739162859614648&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
US v. Wright,"844 F. 3d 759 - Court of Appeals, 8th Circuit",2016,https://scholar.google.com/scholar_case?case=6432706886719895762&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
US v. Kahler,"236 F. Supp. 3d 1009 - Dist. Court, ED Michigan",2017,https://scholar.google.com/scholar_case?case=5403514144770258698&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
"Cubria v. Uber Technologies, Inc.","242 F. Supp. 3d 541 - Dist. Court, WD Texas",2017,https://scholar.google.com/scholar_case?case=12165069774045592882&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
US v. Irving,"347 F. Supp. 3d 615 - Dist. Court, D. Kansas",2018,https://scholar.google.com/scholar_case?case=5652813994307015058&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Judicial Watch v. NAT ARCHIVES & RECORDS ADMIN,"214 F. Supp. 3d 43 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=18305376219993078245&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Palmieri v. US,"896 F. 3d 579 - Court of Appeals, Dist. of Columbia Circuit",2018,https://scholar.google.com/scholar_case?case=8403570215110171755&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Entwisle v. State,"796 SE 2d 743, 340 Ga. App. 122 - Ga: Court of Appeals",2017,https://scholar.google.com/scholar_case?case=12539674663735979477&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Rubin v. CBS Broadcasting Inc.,"170 A. 3d 560, 2017 PA Super 292 - Pa: Superior Court",2017,https://scholar.google.com/scholar_case?case=9775873207767952083&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Mansor,"381 P. 3d 930, 279 Or. App. 778 - Or: Court of Appeals",2016,https://scholar.google.com/scholar_case?case=18437637301596812675&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
State v. Moua,874 NW 2d 812 - Minn: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=348573261848822357&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,10
Williams v. State,502 SW 3d 254 - Tex: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=9813051789135643375&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
State v. Fawcett,877 NW 2d 555 - Minn: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=3979288370576526294&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
CLARK CTY. SCH. v. Las Vegas Review-Journal,"429 P. 3d 313, 134 Nev. Adv. Op. 84, 134 Nev… - Nev: Supreme…",2018,https://scholar.google.com/scholar_case?case=14653989734984604177&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
Story of Stuff Project v. US Forest Service,"345 F. Supp. 3d 79 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=13486409330765224756&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
Yershov v. GANNET SATELLITE INFORMATION NETWORK,"204 F. Supp. 3d 353 - Dist. Court, D. Massachusetts",2016,https://scholar.google.com/scholar_case?case=4649483322954531369&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
State v. Baric,"919 NW 2d 221, 384 Wis. 2d 359, 2018 WI… - Wis: Court of…",2018,https://scholar.google.com/scholar_case?case=12098847786208658441&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
Bloomgarden v. US DEPT. OF JUSTICE,"874 F. 3d 757 - Court of Appeals, Dist. of Columbia Circuit",2017,https://scholar.google.com/scholar_case?case=383112392848774660&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
"Haghayeghi v. Guess?, Inc.","168 F. Supp. 3d 1277 - Dist. Court, SD California",2016,https://scholar.google.com/scholar_case?case=12937380834000053843&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
"Whitaker v. Appriss, Inc.","229 F. Supp. 3d 809 - Dist. Court, ND Indiana",2017,https://scholar.google.com/scholar_case?case=2313237365384165557&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
Privacy International v. Investigatory Powers Tribunal,"2017 EWHC 114 ",2017,,9
Elec. Privacy Info. Ctr. v. DOJ,"2016 WL 447426 ",2016,,9
Lewis v. GOVERNMENT OF DIST. OF COLUMBIA,"282 F. Supp. 3d 169 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=17589854605448770675&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,9
